Hash,signal_id
5393153071714943237,8956
3413473797031022830,13229
-1002319268473575423,9761
6809694323119769125,10960
-8501768807775297761,9758
3195175468643185801,10959
1419055183031770525,9760
-2884500887453115954,9759
-8226221328236652542,9752
7649397012511334975,9751
6620976000536413509,9755
5108558694547857785,9753
-128397624744405475,10954
6871214870275831847,10956
-3575461156544620802,9757
294046526679035141,10958
7474019197978780159,9750
-3884175259974565441,10953
-3845988124823553881,9754
-531711682967337683,9756
5206228826961812900,10957
7125660660067279092,10955
766832959667072495,13113
-4654437499994410056,13235
-646115452695754691,13232
-259774303432628026,13234
7131820408188665323,13228
417598057422952309,13231
7505145651786123865,13233
-3002336650934145000,13240
-3190704321327208786,13239
-6343308458648002812,13238
7457044836944487883,9926
-6637911828856287117,9924
-7206669509929381063,9940
2392629486758059643,9936
-509225432530780436,9938
-8601552433521255857,9935
2472398424374118267,9942
-566980802820176669,9943
-5768564689962670767,9927
2357770423543865768,9941
5020091963747176765,9925
2923303229748468402,9933
-8288099235947052412,9937
7729761205845719719,9934
-6198521906700546545,9947
-7081194628181095307,9932
-7906083333888909635,9928
2898070550565771088,9929
-8669645407291121407,9931
6887064138400518210,9930
-8488648820683282888,9946
-7889211576478179894,9939
7371021239068305611,9945
4452701267888809261,9944
2362161084359237458,9907
-2076973845130849426,9916
8920917744012236076,9912
-3402112273166220127,9914
6066815413994984258,9911
1449367010250663786,9919
-3928857825915359101,9908
4103651016689023161,9918
2303807353215407627,9917
2020834134415000355,9913
7585973723229773602,9909
7642774871580297876,9910
-7967192524157535240,9905
5857788741394012434,9923
7766045033364770292,9906
-449572130306564464,9922
-1980530053460723151,9915
1105357885637337269,9921
8192322730479927211,9920
6760729526290266063,13144
3368718860634056928,13145
1102620325385665010,13182
-2743961592115749615,13183
674900004830144102,13146
7397017883314938283,13184
7822976068490680807,13143
235741812224563801,13181
-1283171493778920659,10613
1661674519237904838,10614
-512930219313865177,10615
-4445414309360908303,10610
-5289477796409156733,10611
5891584789094751851,10612
-8479404646902530286,10619
1722549210108611551,10620
331702058257708338,10621
6257345559994596393,10616
3344389505198331497,10617
2513421265389284554,10618
-2033220380238978932,10625
-5345863192503600658,10626
698710257383343186,10627
3433892974397071921,10622
-7894381248940000292,10623
5230442905431943407,10624
-1262569123016896684,9116
589506110157672053,9117
6398494514426007215,9118
8832092939714616525,9113
7724080214663549384,9114
-3672229857434758466,9115
7327214007644102759,9122
-7040681870748761187,9123
8595800727955980387,9124
-349346377830388790,9119
-7553463461482305042,9120
-2884053044240173525,9121
6052754413239854161,9128
-4036527554915666739,9129
-5588475880276320837,9130
-161133909467222635,9125
-6417835046445287219,9126
1404073151542597707,9127
5851352419402483911,10631
-1502235097223864388,10632
-5111795520979577240,10633
2425167257337934659,10628
7676621968347770569,10629
-7063827298287339154,10630
-3445754285348249795,10637
-7664061013234087907,10638
2827086938833667588,10639
-8789068409034011907,10634
5263255738676723732,10635
-1487377452162234781,10636
6037059496146362562,10643
-6535989581166313714,10644
7509740521269548704,10645
-2957379056141991700,10640
-5283370507181068823,10641
-8000574708606216819,10642
-5276261639336998141,10649
-5195297162879361120,10650
-9060346773372317844,10651
-6803320806830061283,10646
-8747943143279499087,10647
-4450316195648926778,10648
8575419905058838485,9134
-7913282063815047902,9135
-8640822620185559900,9136
9140498245071608480,9131
2829321466289342883,9132
3390270895157153105,9133
6844563785401035769,9140
506640001026020624,9141
8861258028495404686,9142
-6942784766621716254,9137
-2855018755629433151,9138
6788133696836798138,9139
2302799528885582038,9146
7954132156286353041,9147
5101026391143897294,9148
2970072362009923016,9143
6564744570775033459,9144
9127558927481504559,9145
-3549314162157620213,9152
-323022138939538222,9153
7368653537992112706,9154
-7251882760212325679,9149
7247629541717373403,9150
-7526055148976158222,9151
314822561012624853,10679
-2655770228353697730,10680
-2651235178731564442,10681
-8632531861978709876,10676
-8801423607985591700,10677
-8853854454553497886,10678
-4530438733811039902,9182
-3290503973708928085,9183
-7111293872618505417,9184
-7949254714496908272,9179
6193788029359444627,9180
-7274085015550462442,9181
-3644435224484741039,10655
98860673089338142,10656
-902417298057245425,10657
-6207411342826074869,10652
-7353794356173672052,10653
-5837490963937694881,10654
-6046975514463849658,10661
-9041293485475710395,10662
-1513370206008050766,10663
-2840075729427284469,10658
5920075346299910157,10659
8704218601136511146,10660
-3579891448279963352,10667
8137504959559082392,10668
1077370491571388731,10669
8394575150199363826,10664
2140510171141926262,10665
9052083265561358657,10666
-4613837340033726712,10673
-300079339486118444,10674
-7275137898441746061,10675
2442207367908456422,10670
-6376740033628232805,10671
9012919054388790512,10672
2660487599914762319,9158
-3898683866092307867,9159
5012189577428504637,9160
6109133173441805188,9155
-2403881111473801844,9156
-9210999178024202187,9157
1841908124997125827,9164
314183258743540215,9165
839685029669325806,9166
8464370732724426721,9161
2744246415111819255,9162
-5773528374852122900,9163
-2602731708947609085,9170
3419199812111759619,9171
-5883570402574763536,9172
-1930206746917489888,9167
741653688529284688,9168
-8604087668059953939,9169
8481069444192028670,9176
-2922163624227724989,9177
4586936700552663749,9178
5116103217942012232,9173
-663049902488350075,9174
-8496309212134179731,9175
-2323745815469703910,9233
-3611091667857159605,10730
-5223803300314588392,9234
4484428898410596598,10731
-5487953962128446328,10685
6850163712412945530,10686
520558304445317871,10687
5457530473909192978,10682
7693461096432907496,10683
4535512893868915274,10684
-116377737199886799,10691
-2798340047781344396,10692
8434405430991492899,10693
-7360366755028823134,10688
8439481169537036762,10689
7624444816129162982,10690
2923112680051892944,10697
3453372216981288730,10698
-9164581480174940310,10699
-991197038097547331,10694
-8407280298937049932,10695
-8696141788450341233,10696
2777508006048657648,10703
2069964640024768536,10704
-2783716455352472685,10705
-7347231306547838279,10700
-3439694668101574525,10701
7017054242850844400,10702
1553844460469182367,10709
-237900371661309161,10710
-537894516095798320,10711
5651466651149081640,10706
3827990531957959661,10707
-8065078237382026070,10708
3129516135393225348,10715
489759640080299569,10716
-2519352043046266800,10717
5035251158780579588,10712
-7694560191829968305,10713
-8591726104307555887,10714
7482133418081113134,10721
6410103771598216911,10722
-5895244618948126214,10723
7385492805043653862,10718
-5489153303232299854,10719
1097045944141568907,10720
7441798530544754012,10727
-6940890051816641592,10728
7082477224211849946,10729
-5299934867127880767,10724
-1102713786909586699,10725
-2123125435992298074,10726
-5731246615717020774,9188
-8134867361764820332,9189
-5091158048227384758,9190
-5836714832191602678,9185
-1935486282219780238,9186
-9204726589135244330,9187
-3013565076098593323,9194
-6966851638997854097,9195
-7045619093947630610,9196
3137997616873150711,9191
-3590506253988028536,9192
-1307432976600277630,9193
-4579801799265691544,9200
1061853780310335940,9201
-322416212230027176,9202
-8894886426642680266,9197
-2510273378290869272,9198
-2472102894207827261,9199
-8657071756620553088,9206
-8008572853472041150,9207
-6378434463998844452,9208
848491571222312784,9203
5424698190848308483,9204
-1762809783923963651,9205
6770775389622543416,9212
-2280682524975997047,9213
-5341945266022134001,9214
-8355877356000638815,9209
-9142709446630758914,9210
5659594511862135861,9211
-5849441461063802800,9218
2220974743944196825,9219
-5384044173429059455,9220
8378938657359130749,9215
1481905356558030446,9216
-4050295743846487637,9217
-6798950186362561925,9224
5764440924653861737,9225
-6076113751418476682,9226
2835667477443229428,9221
-6278689970337420921,9222
-5271603253172495409,9223
-2397503582724226170,9230
1336742564839542561,9231
-9200098530573801715,9232
-487586490114319903,9227
1094266701886934885,9228
-6693556635033741886,9229
-7468101559171891734,10595
-4953254483378548905,10596
-43508818354120766,10597
3157441455812720619,10592
3932629532982157665,10593
-3384002328134730839,10594
3535997680227390487,10601
2008730019733598891,10602
-7512813790052744398,10603
1703682153684751348,10598
-8285963889462429322,10599
1691727395876702403,10600
-1101219245241158110,10607
4648275572992197378,10608
2616869629809193580,10609
8373481853847642880,10604
2826964586461309825,10605
-4352550251227245906,10606
-7443372019917339412,9098
6380024768116560011,9099
-1177879659899057668,9100
-7239387703230102794,9095
34177365717340250,9096
78143546286055617,9097
486611649111096322,9104
-2012669283588963374,9105
-4662257707017659642,9106
-7742235853955666994,9101
-288243843473564981,9102
-3608675642765766575,9103
-8308583821928006348,9110
3663330921217852720,9111
7085773220721483773,9112
-780399529280013072,9107
8321895549678122406,9108
-4711267348952804848,9109
-6959751550924806984,9730
-6835472129435860227,8942
-3750085061608800774,8946
-5322984308870722838,8943
1207929377777354723,8948
1039330491102335862,8953
-492452187574087408,8954
990456028914365240,8947
-7295810829367432346,8944
-3537590646453953493,8940
-1674594435673007130,8952
-737012932614594657,8955
7136797093357591165,8939
-1973173047906175473,8941
-2635025414714790723,8945
-8111407796447605739,8951
-380517129546235973,8950
7905234642302545472,8949
7209929798702366020,12612
1413194112868712354,12610
6700223949628004703,12620
4023036742096802180,12617
4615626333492438035,12619
-8885689192741645967,12616
334051249200628831,12622
-2702809026803395661,12623
6526114921325652113,12613
-1085186821011698390,12621
7922963417719863965,12611
-3136978595715260335,12614
-2247646573050328364,12618
-4108074151787728092,12615
5126976168095640071,12625
4605733037290535087,12624
-8013517428266972117,25869
-1930278966084413070,25868
-4436759813480073279,11533
-505264929157205334,11531
1041158493538547520,11545
752666611003909348,11541
5775370499801054067,11543
5151024484114578859,11540
-7662676435373122491,11547
6561115732137740377,11548
-7625839262561424311,11534
-769861039321198747,11546
173170660463656141,11532
-7930946658301647529,11538
-939166276737973612,11542
-1953637803532564192,11539
291114683026589013,11552
-7891964582404386121,11537
5809804621083992841,11535
-5679074258978726439,11536
-6480475639789843519,11551
-207516800805746163,11544
-8889589869006713458,11550
6613927482830342965,11549
8690518162442190022,11315
-383744717348644707,11311
5620682132264868639,11313
5861199868679243453,11314
-6188527674476177750,11312
-6030155412247031637,11320
-2854528412299873440,11316
-577647420489204168,11318
-140859542256379457,11319
5861060525164849397,11317
2618911322975548139,11325
-4081399528826193899,11321
-3506264993311319310,11323
-1251872095632557559,11324
-8808484011267341300,11322
3265096112388654581,11326
2297835250745281191,11327
-2628852261659712483,11328
-7886138459780378615,11302
-7131670758447870205,11297
-9152476382849637404,11300
84504147568804931,11301
64821705139231673,11298
-7648746761212530021,11299
3172737325238728930,11305
-1214870977032799266,11304
-8130543912173316548,11306
-6328845891855783710,11308
-7139601713200166029,11310
-7701178689867030136,11303
12083682881408630,11309
2109436830643842600,11307
-7148507672220679469,13303
-9049303456405419293,13301
-1840640313419264294,13314
7843934740617607948,13310
-6074409534585338357,13312
-4607220773941264681,13309
-5600878548572805538,13316
-6419878435417036149,13317
5043525933185783143,13304
7681377446996052163,13315
6512690693030726896,13302
-4501320294576076147,13307
-3570220494028458533,13311
9110249827550848496,13308
-3432958870462465311,13321
7465041082111614823,13305
-2410281737005129233,13306
-8634855566166471772,13320
-4276817865091396278,13313
3690804204084418697,13319
-4708546676476291411,13318
4742504733726604707,8807
-3034446048136329451,8808
9014790244323506946,11360
4687493764102082184,11358
-4832061147020962760,11375
-482712222020785509,11371
3579098954430275465,11373
1574165328461757280,11370
4684490611143608423,11377
-8689518010545931936,11378
-596485623074099561,11361
-2589111176471939139,11376
-2702791208351376715,11359
-3466766491109352409,11368
-8951815379873076738,11372
5492030584881095814,11369
-6920068010819922874,11382
-777038138457824887,11364
-7380866443362190531,11367
-833974034570708182,11293
-254176240593466700,11362
8510435112204139044,11363
6021416980413986166,11366
1165395763721954515,11365
4825297734599857246,11381
-8504000314733613383,11374
-7891001597859724841,11380
-5472433217241739922,11379
-8403591124120827069,11385
376406199527205433,11383
-9149605377754401562,11400
-3331197779601960891,11396
880527092695105801,11398
-6216574535346451280,11395
-364617002544757864,11402
2505605154648372444,11403
-529912050556866692,11386
8537165498621912412,11401
-7175122497491417423,11384
-3406061891676563069,11393
4414349148738349092,11397
1719785741788721091,11394
-7034613849025662151,11407
1626922265323823877,11389
3081290268604104083,11392
-7989486706867567937,11294
2967978928697354576,11387
-1912026881950751403,11388
7984557123948961691,11391
8623071129972630539,11390
7104792122021016748,11406
3549004797979930445,11399
762546471510047168,11405
-7645128378583223065,11404
-8605053958133512627,11410
1305936534798042151,11408
2345676451460275396,11425
5622381280080543856,11421
-6309834232235692299,11423
5866322635719957231,11420
-4927113672025428582,11427
-5690306548890004888,11428
6776424671490526024,11411
3423744780358181393,11426
-3495415283972176410,11409
-9221148779094542805,11418
6531526870341680930,11422
388282595636496329,11419
8855785686525807593,11432
6442353021105779341,11414
7474537892634733529,11417
8900178928358164867,11412
6358799352535708164,11413
428951255818211912,11416
-4788305665668943158,11415
-8011948984483328301,11431
-1393901957702229010,11424
-3741797352566957197,11430
5452185366648720828,11429
8290586197738257305,11555
1039186931166603261,11564
-3069503049590157016,11560
5054496583544316567,11562
-7082707315245991909,11559
7281268601388542918,11567
8164536974873320096,11556
-468070789870169475,11566
8137251779531966136,11565
-7492149396759491286,11561
4524311903523447081,11557
-5068012329667460869,11558
-4193235748200438444,11553
-3137670561169178044,11571
-8719984752065986742,11554
-7423143809421359465,11570
-7998859089398321207,11563
-1685868610029578484,11569
-6210301721301599141,11568
841146855149139924,11513
-5970127256837095215,11523
-5164412700670578023,11519
-7188583638318141575,11521
5379197284654689737,11518
2085302379136422566,11526
246644361801839302,11514
-3788396204182826799,11525
-4057378236204729944,11524
-169245073833161821,11520
8662823914956768395,11516
-2521061877664880893,11517
-8909784168532339094,11511
2970987143024996566,11530
-6399993801469306745,11512
-7022525905383484207,11515
-7439709026270681411,11529
4914387896565358464,11522
-7259795009118448956,11528
2148147804227471746,11527
1959127914230337637,11493
7137307745714258070,11503
5027730206341760481,11499
-1849545713770748815,11501
2588481133871390467,11498
-7257173789927340234,11506
660078005245145086,11494
8965747165310538466,11505
3805699631060671268,11504
-2604319304668535769,11500
7994494292301305059,11496
-5589661528433678487,11497
-5207147820795071466,11491
6468204690716175185,11510
-8983680513599769844,11492
-7835865321048286021,11495
2296221019661424498,11509
-888331802320049388,11502
3521549110026014035,11508
-7853006940797153602,11507
-5516226131239114690,11435
-1828773594466886176,11444
1407450503898643346,11440
-106286469996678836,11442
-5745419600066424040,11439
-7048416866407689234,11447
7349406595628886159,11436
5625673588001466705,11446
3746564809770472122,11445
-1734038587009526391,11441
6742203908110472349,11437
5065780073227534204,11438
662013705830095680,11433
2221781551593139651,11451
1136719171716614326,11434
-7927842252948225088,11450
1755144111713973106,11443
-8180062486898691606,11449
6802841536670120263,11448
-1776709400018367909,11454
5904635586429508571,11463
-7664193330777788366,11459
-2938115119605206403,11461
-4548300298726002540,11458
7030063749989222727,11466
7254228860098365597,11455
-5084975513589705485,11465
-6834583023804813548,11464
2247780688946585541,11460
6435968096299433007,11456
-1659785990891063256,11457
1003565733760417349,11452
-7418821688603132938,11470
-4138074960235009607,11453
5063761647989107680,11469
-4660456402762709223,11462
-4237964233790636991,11468
4691109521689682897,11467
-896001254913149665,11473
-3057768431106699095,11483
5727068657442510001,11479
7770880109739315919,11481
8019895201237508714,11478
-1753671242161755428,11486
-4810188529848087290,11474
-4185531719387446603,11485
5717611329960034828,11484
-6332859821326568358,11480
-4892434922214863270,11476
979139201283382462,11477
-959102796552958397,11471
8048192919918847641,11490
-1765748916233936805,11472
6375888194917273963,11475
-1876498797065523424,11489
5819373548201670976,11482
-3477399115109393046,11488
-6318195370992479072,11487
-5826869350916589868,8809
-3050661983588739798,11344
8969542178844399459,11346
-2372077025734148421,11345
-8282264721732129992,11347
-6485555614920779148,11339
7151852843206056853,11337
5776306996828472845,11338
-3128603150683382134,12942
-4190779461701088183,12938
-4222417896465946574,12940
2502742287398439548,12941
-8976876538970779081,12939
6275178241672013072,11593
2612585751530046216,11602
3178665190186617617,11598
-5080318094493260130,11600
4499000796370663963,11597
-5779827942416998028,11605
-2568215807229965076,11594
-5999431691477066824,11604
2219339863331373334,11603
-8827944191688300297,11599
-4182965932247406402,11595
-1184885626142902031,11596
-52193962942788636,11591
2302907774502888904,11609
-1658623010999847072,11592
-527515540503478686,11608
-7390296206024266239,11601
907594015921270967,11607
-5035273346566155493,11606
3847515246058662941,11335
-4845750713677849622,11336
-5566392200934516875,11334
2078294538886821925,11331
8574992712069909797,11329
6435631407771640586,11330
1418498285716609769,11333
-7202986691168314322,11332
7318730076201021909,11343
-4988072039356310676,11340
258959926459564354,11342
3570494174633604233,11341
8012377227363857854,11348
-2724012632723624043,11258
3729552260621807412,11259
-7897931035389576229,11260
-3666724931158954882,11261
2607720095299588961,11270
4724826614145864882,11271
1181301284411966307,11266
6511604273513498798,11267
-177949907426525816,11268
1110230277932431765,11269
-8950447830279464933,11262
-2534552227608486968,11263
-552416718583420115,11264
-2874697138022921944,11265
6882546864805650480,11354
-1826479198885771068,11352
-3460555536844325135,11353
-7567807540745756979,11357
4825953323212490049,11355
137911388708286542,11356
-1107039921629674866,11257
6403227230087614256,11255
-5350311015968794461,11254
1032258211277737015,11253
501074135412779958,11256
-743114410851291525,13588
5626231088970027896,11285
-1775046969983738742,11286
1715617296422060593,11287
7634576404202973024,11288
2102549983231722509,11275
5941303224711701416,11276
5030320034179998672,11283
7762401182302439021,11277
2752588192550773145,11278
-6525929225888994766,11284
-8777795556561148079,11279
-8633525356014687926,11280
-8969619413113340520,11281
4648749653417857538,11282
-5199572552656417371,9621
9171521927354320839,11350
7055947731911697743,9620
7325312496769933569,10833
4981406289126073608,11351
7260273478216376910,9622
4085559417420042013,10834
7037581864034829147,11349
8396578147011961381,9618
5431867997663346444,10831
-7463207998379231578,9619
316767236410232968,10832
2302532995687415033,11274
8919872452352571216,11273
-3220142392666983385,11272
7571241748294808901,11295
-8688940277947993273,11296
-7168631829696260150,11289
-11384939124661152,11291
8436279410981890090,11290
5786253322412503625,11292
5520618766687959671,11574
7557754982781284193,11583
-4453155905315359510,11579
1043909089601820837,11581
8667670740907131925,11578
-1476594238201753618,11586
7874249457707111137,11575
3805305526151854576,11585
6772386920321181763,11584
-6938350272126019481,11580
-1268510811726073425,11576
1848154492210344329,11577
5921289936600796558,11572
-1649573282230830854,11590
8965868769017672387,11573
1307158843113861869,11589
-3260828886901242936,11582
-6081611040624083180,11588
2206461330796126794,11587
-256987111648117331,11651
4979415798993021209,11649
4637083180418391709,11650
9203687458622720411,11613
-4959282366005205510,11614
4186169595589874119,11615
-9130272498794851536,11616
-5777205887097050322,9625
-7305563399519157429,10837
6771817645728445765,9626
4836539855125796487,10838
5472990823281008238,9623
-5155515441040857845,10835
9068204891396201895,9624
-4716245969464301324,10836
7538474216028564405,11646
5286094224253819525,11648
5592461658813357501,11644
-41054890985119165,11645
1510453371267792256,11647
8508990131373749199,11612
8756037369206494025,11611
2338872223333037168,11610
4850368915412237451,11751
5117789424572242237,11760
-7469016217541620340,11756
1985374075399143654,11758
5140421106544775697,11755
6476618157186213377,11763
-867293411828410862,11752
-8032517748413773480,11762
8825937221308547469,11761
-3145199171726815515,11757
-3797542911234215573,11753
6390858472325839055,11754
-3660953275624221041,11749
-2425639610983168782,11767
4260755216565874155,11750
-795835502402849649,11766
2094358060975041702,11759
-8015867811429216997,11765
-2610122928015549798,11764
5321442837307715983,9587
7901903821521644157,9585
5649392748679920469,9586
-1959758477888751005,9771
1889656977281116632,9780
-1136983211976162251,9776
-8808663679970006422,9778
745818193110726415,9775
7821112559887344917,9783
-511528640667586340,9788
2809977422675649062,9772
8568493976807962406,9789
-7668568622850658884,9782
-3851313174131947302,9781
-3495841569512053235,9777
5951462250721826624,9773
-2278340832581880408,9774
-8278477578165718680,9769
6639659981491701826,9787
-6808517468800497423,9790
7024175741289477191,9770
-1835877072840338928,9786
4107239672915608364,9779
5598431125300015301,9785
-4994378220093899651,9784
-4316036565975257208,11626
-3995196997404426871,11628
4912659813680980365,11630
5914606658688641591,11624
4652223220625687504,11627
4595047089495525434,11629
4825020852894894384,11625
687315956006940285,11619
1313968227627162432,11621
8319530383524088880,11623
-6403002784439438147,11617
-3364935006117715296,11622
-8791478613354209900,11620
148746481363102474,11618
2441802485616721450,11692
-5227451043466093872,11701
9064165495965782120,11697
-856858051026161528,11699
-2614857509579712041,11696
-6092074882181875996,11704
8677356637938821108,11709
-7616703755497558607,11693
1128843165344880541,11710
-3092030416850064377,11703
-6626697670246408899,11702
-2650689135700480456,11698
8474007524478061361,11694
3364886818264733840,11695
5677721308139486675,11690
7381083212366280300,11708
8454918551683948487,11691
4528984381558501067,11707
-2358701295126520452,11700
3125589826413324247,11706
9166667012543814328,11705
8098439050105297144,11654
6756711724488753633,11663
-9074817603787304716,11659
4636741544062173378,11661
407753215916352205,11658
-4619837148868988130,11666
8723683702252541296,11655
-2141934589664306398,11665
1906107925718938221,11664
-9082819784218494167,11660
-5581842217999192862,11656
-4779852872477791519,11657
4523139226083882678,11652
-1594989648791764954,11670
-3871463629153608013,11653
-4148260041698232732,11669
358037108628093281,11662
2697910970378757075,11668
-61477227716977397,11667
940846985882609134,11673
8731943082762806592,11682
-3722217996527048414,11678
7140513428955070764,11680
165570204279790496,11677
2208385658500872455,11685
5609091513499067874,11674
-8335371798177450762,11684
-5440971202210406775,11683
5402791008090714440,11679
8598308300892772426,11675
-1855846990061325397,11676
-1857995901021699396,11671
3295149322048270887,11689
5212552088545528732,11672
1104697959357051286,11688
6585029421398433502,11681
-84942357523187747,11687
3118684330272962429,11686
-5784182101586363899,8810
-2003924791819207754,11636
2746887516447981434,11637
-4093878109854599240,13241
-8715440588112613580,11643
3050388645159421066,11642
6948206321950297788,11638
1077188213436803719,11640
-1726846219560971547,11641
-4875597273982736638,11639
-2626367873607542681,11713
2746036264208585074,11722
1778773135631011746,11718
-3559176876864180294,11720
-6975675879538129802,11717
-650035436196337151,11725
7760834869924459070,11714
-4863481452516889548,11724
-2396930663302668332,11723
335165342376298461,11719
5160427439146269768,11715
676883714317465148,11716
-829284584734083825,11711
-3310695760844910873,11729
-2281780874310903461,11712
4752908814959083637,11728
-6735060124536442025,11721
-379263379771069939,11727
-6785301744846673956,11726
4378031911406022244,11732
-2258698818569084422,11741
-6206267898396818345,11737
-5121215118618311326,11739
6321441878033186243,11736
7118977217874688794,11744
-7422467785048897985,11733
-2375212555752849674,11743
-1798174287363773262,11742
-6726744458458077160,11738
1196911566730041992,11734
6292790018746112586,11735
5759319401695130040,11730
6580324322773684672,11748
-1409022813635034081,11731
3767309329608902873,11747
-1381010488400890582,11740
-2421302549086360252,11746
3230069700873136947,11745
-6754560494931443739,11632
7728351693264018083,11631
785578847216666788,11635
8098959218011737927,11633
-7687648205238833490,11634
7103451390312748423,12866
-5968616267399753761,13415
-8923928972597593948,11138
6922721961941319889,11139
3319189805456378394,11140
7671932847023712256,11141
2726146107436038151,11150
-2962330855677872163,11151
-487943928029233862,11146
-5604480411021939826,11147
3696509361937004269,11148
-5357149622003271263,11149
5659983050583566799,11142
-4268430506956568614,11143
-449341665452491725,11144
3653675117711543412,11145
1490585843181022352,9002
-6763608398391530809,10562
-8016844042172548774,11209
2159980815837392692,11208
2990954145434506377,11211
3196858170601345779,11210
6191865032338294095,11191
283800479513575311,11193
1520891944051859073,11194
5802972624610009662,11192
-6462323406317467528,11213
-3771458738729792741,11195
4394690353782984569,11212
7733204602247362114,11163
3357315252984150670,11179
4219848324742167884,11157
574741135383513123,11161
-3815424517765823930,11166
4370910410338057141,11160
-2205943935863835968,11158
3920861605944100835,13362
-8857135668700781851,90857
7807976867476741925,11171
-7569345657975838285,11186
-884560860749959532,11188
-686673781475593654,11189
-976512199456779513,11187
-526071463835294243,11180
1998315047318985416,11190
2600114918702598866,11164
-3657722776175478123,11196
114659056418983565,11170
-4438382355994458806,11201
4548902958116878999,11202
-7883012164699385337,13417
-2097720530899579065,11154
2323491883520278557,11155
5209420852341102858,11152
-6924546623491079971,11167
7708073147529815397,11168
-1046778652249653138,11114
3343915087041443280,11115
-1416222453404108028,11112
1933689400003091294,11111
7872288195556416820,11110
-1302819817703129805,11113
-3206002797917299321,11116
-9133156377506394578,11119
8913446266475680165,11117
1008376924701949394,11118
722341773124766330,11120
4947149832569876199,11121
-5788242609882698034,11122
1246498190205198208,11136
1914458073665776217,10479
-1004254385207291162,8390
-4188626138899804134,11127
5537491298990488131,11128
-1572390202616105302,11125
7083425438116873480,11124
-1607734210504380150,11123
-4367376167271729759,11126
5097148394880928831,11129
-8832166391051587023,11132
-1746348045815960559,11130
-6836913660929398678,11131
5676459161340269401,11133
5973420470436578331,11134
-9208916017511398447,11135
4163547275288269322,11137
-5443919980530852835,9003
2424294800931740657,10563
6352888484999852323,11153
1969636946575650436,11218
8290551977700920335,11216
-2965121196744120245,11219
-2206520535987267413,11221
-1744573526042018042,11222
-640258546454460342,11217
-8314495906077996927,11223
2585265756550247742,11220
-1302732166911747647,11178
969428733656970680,11162
-1718598557488496935,88671
-5325841429244887014,11165
-6936475396325982159,11183
-927232491950196125,13227
-8319197785197536797,11174
-2560073722517928569,11175
-4371710433099977080,11176
2979702344165950064,11172
-3673699223498400887,11173
4402501453158156978,11177
-2415330733311458826,8806
8226451073709144008,11169
2579520759364005781,11185
-4294605730791851048,11181
-5926520635963839319,11159
2316595367211842084,11184
-9107770174872996846,11182
-4528410517106363759,11156
7461021297025904772,11215
5806176293799744710,11214
5014096480671487040,11204
2857799642351354416,11206
3025462186576949382,11205
-8509156113392077610,11203
4272131962857418153,11207
-6344561845904997735,25865
1100401426639028878,31718
7085920162124424844,11200
4192797768124280772,17556
-5148883783658480378,11199
5524876047876370544,17555
-8598362575990218902,11198
7313723367731571271,11197
8382599316970814554,13199
956954610874543128,13201
3874601900025382078,13198
-2241586259413995202,13200
-740176421466694223,34806
4152341466644238632,9616
4194365877170063175,9617
-8140870770248005203,9610
-8755359098085507972,9612
6008120307383402796,9608
1327408611725791604,9609
4144988029993107941,9613
-7633815492844940594,9615
-2772497908814284926,9614
-123958859108104653,9611
6857401246572798733,13206
-3413207539049088793,10830
-543297604637184680,10826
8370279376604501147,10824
1440389759374067356,10825
5541521757672606899,10828
365806579234072915,10829
4355156568482755548,10827
767280692942039722,9605
1137626243879495241,10821
-4877672268634643986,9606
-587799209048615275,10822
-1842451376706024451,9607
7817495343626041218,10823
-2640148570990567636,9604
-7290535158029851042,10820
-6313583850606310257,9603
6057477355466487161,10819
-8479955607218876477,9602
-7612261244626175876,10818
1008852449040754054,9601
-3912584980136053599,9024
3151042939105121357,10569
1813717067877684569,9022
-977102640112837249,9023
-1773571399185256254,9021
-2100553426723056724,9020
-7892294032567246602,9027
7658524871086789962,9026
-2414290358840949851,9025
8636001584188503312,10570
1456230886152433034,9030
-8525189292860450971,9029
-891391217623809681,9028
515023185863007994,10571
-7125817513575563911,34773
-7897545128817466349,34772
4345487414003858008,9325
4251406302521676783,9327
-8416215448437902497,9322
2264280462004107616,9326
-7571620489096840228,9323
-5246086233255098658,10810
-5694454089684932503,9324
4716894737719604253,10811
154260483496630339,9296
4724795587451904500,10807
2110702698915166733,10808
-7009485108611864574,10809
-4276825809755149150,10804
-895860052625957001,10805
6628685985327481516,10806
764313556552162951,9319
7238814068709560428,9320
-6241528405885056612,9321
816950826383680728,9316
-8933408505259562595,9317
7639266915125491125,9318
-7705838649721117151,10789
-1011634360517172056,10790
-1720205067007302663,10791
7550207265009435224,10786
3670099089627715750,10787
-5964413713131616232,10788
7088746468450003208,10795
2582657770785613432,10796
-6098303858383781479,10797
-2597265135126427490,10792
-4605655195603967179,10793
-5733449644164928806,10794
-2870573277342914168,10801
-3719192302164685553,10802
-4338663950477855266,10803
-5985146685903160656,10798
-6088893324419239563,10799
-7145062849189695188,10800
-8415005017988352732,9301
-7132730186341874849,9302
6970547934442863462,9303
-3533188998751123980,9298
7816927679512562013,9299
-6542486722493204248,9300
-7840677645289900539,9307
-3667188960769707210,9308
8592864463034552166,9309
4172519863310791313,9304
7258110467346364305,9305
1151026852847703141,9306
-1748575088461134246,9313
5353363581501670670,9314
592780368026364061,9315
5433308018554301685,9310
